user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id,quantity,discount
USR1545,2026-02-05,West,Clothing,6006.87,Completed,Lucknow,19,Standard,2026-02-05 10:17:00,user1708@example.com,user_1174,3337.15,STORE16,2,0.1
USR0812,2025-04-28,East,Clothing,8132.76,Pending,Bengaluru,42,Standard,2025-04-28 22:48:00,user1645@example.com,user_106,2033.19,STORE03,4,0.0
USR0215,2025-03-01,Central,Books,265.18,Cancelled,Bengaluru,22,Standard,2025-03-01 14:33:00,user934@example.com,user_30,331.48,STORE10,1,0.2
USR1142,2025-02-15,West,Clothing,3271.61,Cancelled,Lucknow,29,Standard,2025-02-15 21:03:00,user1886@example.com,user_405,908.78,STORE09,4,0.1
USR0363,2025-08-14,East,Groceries,18951.46,Pending,Delhi,52,Standard,2025-08-14 00:32:00,user675@example.com,user_1150,3185.12,STORE05,7,0.15
USR1242,2026-03-16,South,Clothing,12593.14,Pending,Pune,40,Standard,2026-03-16 07:04:00,user724@example.com,user_298,2623.57,STORE12,6,0.2
USR1773,2025-08-06,South,Furniture,13552.0,Cancelled,Ahmedabad,57,Standard,2025-08-06 09:08:00,user776@example.com,user_4569,3388.0,STORE19,4,0.0
USR2484,2025-05-08,East,Groceries,9556.46,Pending,Chennai,59,Premium,2025-05-08 23:06:00,user3323@example.com,user_3980,3747.63,STORE14,3,0.15
USR2029,2026-05-06,South,Groceries,5545.42,Completed,Jaipur,52,Premium,2026-05-06 13:59:00,user1935@example.com,user_3543,3465.89,STORE18,2,0.2
USR0360,2026-06-23,South,Furniture,27209.76,Pending,Kolkata,29,Standard,2026-06-23 05:11:00,user3483@example.com,user_3542,4534.96,STORE14,6,0.0
USR2335,2026-03-31,East,Groceries,23380.92,Cancelled,Kolkata,23,Basic,2026-03-31 10:10:00,user1535@example.com,user_4509,2597.88,STORE20,9,0.0
USR0991,2025-01-01,North,Books,18766.48,Cancelled,Mumbai,26,Basic,2025-01-01 10:39:00,user3905@example.com,user_3935,2345.81,STORE15,10,0.2
USR1558,2025-06-05,North,Electronics,18678.58,Cancelled,Bengaluru,53,Basic,2025-06-05 23:34:00,user202@example.com,user_2598,2197.48,STORE01,10,0.15
USR1806,2025-03-16,West,Groceries,22981.8,Pending,Ahmedabad,53,Standard,2025-03-16 06:36:00,user574@example.com,user_1140,4596.36,STORE19,5,0.0
USR2189,2025-12-27,Central,Groceries,26061.84,Completed,Mumbai,37,Standard,2025-12-27 13:02:00,user460@example.com,user_2958,4343.64,STORE02,6,0.0
USR1105,2025-01-05,Central,Furniture,9736.42,Cancelled,Ahmedabad,53,Basic,2025-01-05 11:40:00,user3794@example.com,user_408,3606.08,STORE08,3,0.1
USR0074,2025-01-18,West,Electronics,36869.6,Cancelled,Delhi,39,Standard,2025-01-18 00:04:00,user4155@example.com,user_3207,3881.01,STORE02,10,0.05
USR1645,2026-05-21,Central,Clothing,14124.2,Completed,Delhi,28,Premium,2026-05-21 06:26:00,user4954@example.com,user_1728,1412.42,STORE04,10,0.0
USR2042,2025-01-17,East,Electronics,1952.99,Completed,Hyderabad,29,Basic,2025-01-17 20:45:00,user3470@example.com,user_1138,1952.99,STORE09,1,0.0
USR0102,2026-04-08,North,Groceries,13314.46,,Mumbai,59,Basic,2026-04-08 09:25:00,user4896@example.com,user_3011,1849.23,STORE14,8,0.1
USR2020,2026-05-23,East,Clothing,7368.37,Cancelled,Hyderabad,34,Basic,2026-05-23 07:16:00,user2706@example.com,user_538,1315.78,STORE09,7,0.2
USR0944,2025-02-13,North,Books,23715.5,Completed,Hyderabad,50,Premium,2026-01-25 09:35:00,user1874@example.com,user_2894,3293.82,STORE18,9,0.2
USR0885,2026-03-16,South,Groceries,18852.04,,Jaipur,38,Premium,2026-03-16 04:01:00,user3775@example.com,user_3873,3168.41,STORE12,7,0.15
USR1191,2026-06-22,East,Furniture,17146.44,Cancelled,Kolkata,57,Standard,2026-06-22 06:42:00,user2063@example.com,user_2464,2381.45,STORE08,9,0.2
USR0130,2026-03-17,North,Electronics,23924.35,Cancelled,Hyderabad,38,Premium,2026-03-17 11:46:00,user262@example.com,user_4882,4984.24,STORE06,6,0.2
USR1534,2025-08-24,South,Furniture,6103.26,Pending,Delhi,56,Premium,2025-10-03 18:02:00,user3830@example.com,user_3661,2034.42,STORE08,3,0.0
USR1105,2026-05-17,North,Electronics,40856.22,Completed,Jaipur,19,Premium,2026-05-17 13:08:00,user2745@example.com,user_4581,4539.58,STORE12,10,0.1
USR1229,2025-04-23,North,Electronics,5412.06,Cancelled,Delhi,53,Premium,2025-04-23 09:13:00,user2814@example.com,user_1860,1804.02,STORE03,3,0.0
USR0953,2025-05-23,East,Groceries,40939.56,Cancelled,Chennai,30,Premium,2025-05-23 23:46:00,user824@example.com,user_915,4548.84,STORE05,10,0.1
USR1126,2025-09-02,East,Groceries,33012.6,Pending,Delhi,47,Basic,2025-09-02 04:35:00,user3557@example.com,user_3116,3301.26,STORE06,10,0.0
USR1489,2025-12-19,South,Furniture,479.6,Cancelled,Bengaluru,53,Standard,2025-12-19 21:22:00,user2856@example.com,user_2397,599.5,STORE11,1,0.2
USR2473,2025-03-24,West,Books,9343.18,Completed,Chennai,24,Premium,2025-03-24 15:42:00,user2494@example.com,user_2819,1334.74,STORE12,7,0.0
USR0129,2025-11-17,South,Furniture,12890.08,Pending,Delhi,52,Premium,2025-11-17 13:29:00,user1637@example.com,user_2028,3791.2,STORE15,4,0.15
USR1301,2025-09-14,South,Clothing,5871.27,Pending,Delhi,45,Basic,2025-09-14 03:11:00,user3476@example.com,user_236,1957.09,STORE17,3,0.0
USR1607,2025-09-21,East,Electronics,20290.17,Cancelled,Lucknow,21,Basic,2025-09-21 18:14:00,user687@example.com,user_4944,2652.31,STORE14,9,0.15
USR2449,2025-09-04,North,Electronics,479.62,Pending,Ahmedabad,21,Basic,2025-09-04 10:02:00,user2703@example.com,user_4835,149.88,STORE18,4,0.2
USR1806,2025-05-27,East,Electronics,11710.98,Completed,Bengaluru,35,Premium,2025-05-27 16:58:00,user4556@example.com,user_4347,4592.54,STORE02,3,0.15
USR0624,2025-11-12,West,Furniture,4563.54,Pending,Lucknow,33,Basic,2025-11-12 09:23:00,user379@example.com,user_1186,2535.3,STORE18,2,0.1
USR1009,2025-06-29,North,Furniture,15751.56,Pending,Chennai,41,Basic,2025-06-29 12:29:00,user1514@example.com,user_4968,3937.89,STORE20,4,0.0
USR2419,2025-03-07,West,Clothing,3215.65,Cancelled,Hyderabad,30,Premium,2025-03-07 16:54:00,user1664@example.com,user_2451,,STORE08,6,0.1
USR0347,2026-03-23,West,Furniture,25196.96,Cancelled,Lucknow,48,Basic,2026-03-23 03:43:00,user879@example.com,user_2628,4420.52,STORE01,6,0.05
USR1916,2026-02-22,Central,Furniture,7780.3,Pending,Chennai,22,Basic,2026-02-22 06:54:00,user1325@example.com,user_4172,778.03,STORE04,10,0.0
USR0220,2026-03-14,Central,Groceries,7492.1,Completed,Lucknow,27,Premium,2026-03-14 03:37:00,user4506@example.com,user_2017,749.21,STORE13,10,0.0
USR1887,2025-03-19,South,Groceries,29981.16,Completed,Pune,40,Premium,2025-03-19 18:32:00,user3697@example.com,user_3993,3944.89,STORE01,8,0.05
USR0332,2026-03-29,North,Furniture,15528.82,Completed,Hyderabad,35,Basic,2026-03-29 01:00:00,user1455@example.com,user_49,3235.17,STORE05,6,0.2
USR2296,2026-01-22,South,Books,31847.81,Cancelled,Pune,31,Standard,2026-01-22 09:40:00,user2837@example.com,user_453,3724.89,STORE06,9,0.05
USR0194,2025-11-20,East,Electronics,17270.91,Pending,Pune,56,Standard,2025-11-20 06:17:00,user3344@example.com,user_3763,2539.84,STORE12,8,0.15
USR0984,2025-11-01,South,Books,26897.44,Cancelled,Mumbai,20,Premium,2025-11-01 07:53:00,user4502@example.com,user_1083,3145.9,STORE15,9,0.05
USR0999,2025-06-26,East,Clothing,2428.62,Pending,Pune,24,Standard,2025-06-26 09:10:00,user1220@example.com,user_24,404.77,STORE04,6,0.0
USR1482,2025-08-29,East,Furniture,23087.74,Completed,Jaipur,65,Premium,2025-08-29 21:46:00,user630@example.com,user_3169,2700.32,STORE17,9,0.05
USR1702,2025-05-05,West,Furniture,24153.73,Cancelled,Lucknow,61,Standard,2025-05-05 21:05:00,user3924@example.com,user_2012,3632.14,STORE13,7,0.05
USR1255,2025-01-13,South,Groceries,16963.13,Pending,Delhi,20,Premium,2025-01-13 00:22:00,user1061@example.com,user_662,2355.99,STORE09,9,0.2
USR1871,2025-04-13,West,Groceries,31309.52,Completed,Hyderabad,53,Basic,2025-04-13 00:50:00,user4368@example.com,user_4970,,STORE11,8,0.0
USR2168,2025-04-17,North,Electronics,7540.0,Completed,Lucknow,23,Standard,2025-04-17 08:51:00,user2490@example.com,user_2964,942.5,STORE09,8,0.0
USR1620,2026-01-08,North,Clothing,16192.26,Pending,Mumbai,56,Premium,2026-01-08 14:27:00,user4084@example.com,user_642,2130.56,STORE08,8,0.05
USR2050,2026-03-26,South,Furniture,3613.49,Pending,Bengaluru,55,Basic,2026-03-26 12:06:00,user1102@example.com,user_3291,2258.43,STORE13,2,0.2
USR1489,2026-03-28,South,Furniture,2468.09,Pending,Mumbai,30,Standard,2026-03-28 16:30:00,user2347@example.com,user_382,2742.32,STORE06,1,0.1
USR0282,2025-05-24,North,Clothing,4786.39,Pending,Kolkata,29,Basic,2025-05-24 13:13:00,user1790@example.com,user_7,1126.21,STORE10,5,0.15
USR0397,2025-04-24,North,Furniture,2750.67,Cancelled,Mumbai,41,Premium,2025-04-24 09:32:00,user1858@example.com,user_924,404.51,STORE20,8,0.15
USR1703,2026-02-11,North,Groceries,32932.33,Completed,Hyderabad,42,Basic,2026-02-11 12:34:00,user4632@example.com,user_3175,4952.23,STORE19,7,0.05
USR1546,2026-06-07,Central,Books,4291.01,Completed,Pune,19,Basic,2026-06-07 17:14:00,user3985@example.com,user_4943,4516.85,STORE08,1,0.05
USR2362,2026-02-16,East,Furniture,6584.83,Cancelled,Lucknow,25,Standard,2026-02-16 20:10:00,user3954@example.com,user_473,3658.24,STORE13,2,0.1
USR0179,2025-12-04,North,Electronics,15058.2,Pending,Delhi,55,Premium,2025-12-04 02:34:00,user3701@example.com,user_1396,3011.64,STORE05,5,0.0
USR2125,2026-06-10,East,Electronics,6612.4,Completed,Jaipur,25,Basic,2026-06-10 22:37:00,user3281@example.com,user_438,826.55,STORE16,8,0.0
USR2133,2025-12-09,North,Books,24493.46,Pending,Hyderabad,55,Standard,2025-12-09 14:39:00,user4918@example.com,user_466,3401.87,STORE11,9,0.2
USR2009,2025-06-15,West,Electronics,13958.4,Pending,Jaipur,44,Basic,2025-06-15 13:22:00,user4234@example.com,user_778,4652.8,STORE18,3,0.0
USR0316,2025-04-15,South,Furniture,4228.55,Cancelled,Chennai,44,Premium,2025-04-15 03:26:00,user1640@example.com,user_772,4974.76,STORE06,1,0.15
USR1838,2026-04-18,East,Groceries,26494.02,Completed,Kolkata,56,Basic,2026-04-18 19:26:00,user1786@example.com,user_3998,4906.3,STORE18,6,0.1
USR2153,2026-06-04,Central,Books,3815.2,Cancelled,Pune,43,Standard,2026-06-04 05:44:00,user388@example.com,user_933,401.6,STORE07,10,0.05
USR1426,2025-01-14,East,Furniture,15011.73,Completed,Kolkata,32,Standard,2025-01-14 06:26:00,user988@example.com,user_1984,2522.98,STORE03,7,0.15
USR1097,2026-04-27,Central,Electronics,25020.17,Completed,Hyderabad,62,Standard,2026-04-27 01:15:00,user3902@example.com,user_1339,3088.91,STORE20,9,0.1
USR1364,2026-01-01,Central,Furniture,18053.71,Pending,Kolkata,33,Standard,2026-01-01 19:58:00,user4801@example.com,user_4491,3761.19,STORE04,6,0.2
USR2473,2025-06-06,East,Furniture,11566.49,Pending,Chennai,24,Basic,2025-06-06 08:04:00,user4917@example.com,user_1510,2435.05,STORE11,5,0.05
USR1725,2025-03-10,East,Electronics,13452.44,Cancelled,Delhi,63,Premium,2025-03-10 12:51:00,user306@example.com,user_996,3165.28,STORE18,5,0.15
USR1467,2026-02-09,North,Electronics,10842.21,Completed,Jaipur,34,Basic,2026-02-09 07:06:00,user2572@example.com,user_3192,1204.69,STORE07,10,0.1
USR2449,2025-02-23,South,Books,2580.07,Cancelled,Chennai,57,Premium,2025-02-23 20:37:00,user3512@example.com,user_2506,3035.38,STORE12,1,0.15
USR2304,2026-04-21,Central,Books,3606.4,Completed,Mumbai,47,Basic,2026-04-21 20:49:00,user1542@example.com,user_2693,721.28,STORE03,5,0.0
USR0845,2026-03-05,East,Books,4064.56,Pending,Bengaluru,45,Basic,2026-03-05 00:30:00,user1115@example.com,user_992,2032.28,STORE16,2,0.0
USR1252,2025-08-20,East,Furniture,3370.34,Cancelled,Delhi,65,Basic,2025-08-20 03:44:00,user4303@example.com,user_1881,3547.73,STORE02,1,0.05
USR0962,2026-02-26,South,Clothing,12862.47,Pending,Pune,24,Standard,2026-02-26 03:41:00,user2540@example.com,user_2378,3384.86,STORE09,4,0.05
USR0637,2025-06-22,West,Furniture,12294.42,Cancelled,Hyderabad,33,Basic,2025-06-22 00:44:00,user4923@example.com,user_2521,1517.83,STORE15,9,0.1
USR2109,2026-02-26,South,Electronics,3575.26,Pending,Kolkata,35,Premium,2026-02-26 19:51:00,user4719@example.com,user_2335,1787.63,STORE04,2,0.0
USR2209,2025-11-13,Central,Electronics,8000.67,Completed,Ahmedabad,20,Basic,2025-11-13 09:53:00,user1100@example.com,user_2459,2500.21,STORE11,4,0.2
USR2084,2025-04-06,East,Groceries,34376.7,Completed,Mumbai,19,Standard,2025-04-06 06:20:00,user3141@example.com,user_2618,3437.67,STORE20,10,0.0
USR0719,2025-10-01,West,Furniture,7577.04,Completed,Ahmedabad,42,Standard,2025-10-01 12:27:00,user4777@example.com,user_3469,947.13,STORE20,10,0.2
USR0958,2025-06-27,East,Books,34992.63,Pending,Mumbai,54,Basic,2025-06-27 02:53:00,user536@example.com,user_4439,3888.07,STORE07,10,0.1
USR0520,2025-01-17,North,Furniture,15073.49,Pending,Pune,42,Basic,2025-01-17 21:11:00,user4198@example.com,user_1539,4187.08,STORE09,4,0.1
USR2207,2026-02-24,Central,Furniture,3988.04,Completed,Hyderabad,31,Basic,2026-02-24 11:06:00,user4316@example.com,user_3124,997.01,STORE14,5,0.2
USR1483,2025-09-18,North,Furniture,28088.43,Pending,Bengaluru,64,Standard,2025-09-18 05:24:00,user1095@example.com,user_4543,3671.69,STORE11,9,0.15
USR1393,2025-12-18,West,Books,727.13,Pending,Delhi,53,Standard,2025-12-18 16:51:00,user3058@example.com,user_4988,153.08,STORE09,5,0.05
USR2332,2026-05-07,South,Books,4014.19,Pending,Hyderabad,38,Premium,2026-05-07 10:38:00,user788@example.com,user_3853,4225.46,STORE13,1,0.05
USR2251,2025-12-03,Central,Furniture,2174.16,Completed,Pune,55,Standard,2025-12-03 10:17:00,user1118@example.com,user_4510,271.77,STORE17,8,0.0
USR1647,2026-04-12,South,Books,4953.24,Pending,Kolkata,46,Standard,2026-04-12 17:39:00,user4747@example.com,user_2116,1100.72,STORE15,5,0.1
USR0092,2025-01-17,South,Books,3523.23,Completed,Mumbai,34,Standard,2025-01-17 14:58:00,user673@example.com,user_662,2072.49,STORE01,2,0.15
USR0421,2025-08-09,North,Groceries,17009.26,Pending,Chennai,44,Basic,2025-08-09 23:20:00,user1@example.com,user_2775,4002.18,STORE03,5,0.15
USR1575,2026-06-02,South,Clothing,2140.77,Pending,Lucknow,64,Standard,2026-06-02 05:13:00,user2328@example.com,user_1700,2140.77,STORE12,1,0.0
USR1140,2026-03-22,North,Electronics,17391.84,Cancelled,Chennai,44,Basic,2026-03-22 22:36:00,user1879@example.com,user_3969,2898.64,STORE11,6,0.0
USR2298,2025-11-15,South,Electronics,1308.77,Pending,Jaipur,55,Premium,2025-11-15 10:51:00,user3652@example.com,user_1019,275.53,STORE10,5,0.05
USR0986,2025-02-04,Central,Clothing,25381.2,Cancelled,Ahmedabad,45,Standard,2025-02-04 05:48:00,user3084@example.com,user_2465,4230.2,STORE17,6,0.0
USR1178,2025-03-15,Central,Furniture,10126.3,Cancelled,Kolkata,53,Premium,2025-03-15 21:24:00,user1605@example.com,user_2647,3164.47,STORE17,4,0.2
USR0326,2025-12-26,East,Groceries,2285.28,Cancelled,Lucknow,42,Standard,2025-12-26 10:05:00,user1708@example.com,user_13,1142.64,STORE10,2,0.0
USR1883,2026-05-31,North,Books,10978.49,Pending,Ahmedabad,21,Premium,2026-05-31 12:20:00,user3400@example.com,user_1202,4305.29,STORE02,3,0.15
USR1246,2025-07-18,North,Furniture,13497.91,Cancelled,Lucknow,34,Basic,2025-07-18 16:49:00,user4897@example.com,user_3093,3749.42,STORE08,4,0.1
USR0804,2025-08-27,East,Clothing,1082.07,Pending,Kolkata,23,Basic,2025-08-27 22:53:00,user392@example.com,user_3675,569.51,STORE08,2,0.05
USR1464,2025-05-08,South,Groceries,19958.62,Pending,Delhi,61,Basic,2025-05-08 04:24:00,user2008@example.com,user_3215,4435.25,STORE15,5,0.1
USR2271,2025-11-17,Central,Groceries,25187.54,Pending,Hyderabad,49,Basic,2025-11-17 19:17:00,user2350@example.com,user_1962,3498.27,STORE10,9,0.2
USR1451,2026-05-30,East,Groceries,8588.81,Cancelled,Ahmedabad,34,Premium,2026-05-30 07:30:00,user3190@example.com,user_3816,3578.67,STORE14,3,0.2
USR0093,2026-05-02,South,Groceries,6853.73,Pending,Chennai,23,Basic,2026-05-02 19:28:00,user2874@example.com,user_1637,1442.89,STORE10,5,0.05
USR0852,2025-04-01,West,Books,3240.34,Cancelled,Pune,20,Standard,2025-04-01 22:02:00,user4678@example.com,user_2276,426.36,STORE02,8,0.05
USR0615,2026-02-23,East,Clothing,9092.98,Cancelled,Hyderabad,39,Premium,2026-02-23 16:51:00,user2733@example.com,user_3463,1894.37,STORE12,6,0.2
USR0534,2025-09-09,South,Groceries,4966.64,Completed,Pune,20,Basic,2025-09-09 14:01:00,user4675@example.com,,1742.68,STORE03,3,0.05
USR0120,2025-12-16,South,Electronics,14765.12,Completed,Lucknow,62,Standard,2025-03-03 16:36:00,user4847@example.com,user_3270,3691.28,STORE11,5,0.2
USR1994,2026-01-19,East,Groceries,863.06,Pending,Kolkata,45,Premium,2025-03-24 09:46:00,user2511@example.com,user_3854,479.48,STORE15,2,0.1
USR1176,2026-04-18,South,Electronics,35346.21,Pending,Ahmedabad,64,Standard,2026-03-12 13:25:00,user3141@example.com,user_4486,4620.42,STORE05,9,0.15
USR1656,2025-01-17,North,Books,10030.09,Cancelled,Chennai,19,Standard,2025-01-17 20:39:00,user556@example.com,user_2263,3714.85,STORE06,3,0.1
USR2353,2025-08-27,East,Groceries,3300.01,Pending,Hyderabad,19,Basic,2025-08-27 08:53:00,user3942@example.com,user_1983,3473.69,STORE20,1,0.05
USR1038,2026-03-09,West,Clothing,2744.82,Completed,Bengaluru,23,Standard,2026-03-09 12:24:00,user265@example.com,user_2526,914.94,STORE16,3,0.0
USR2261,2025-11-11,Central,Electronics,8674.56,Pending,Ahmedabad,64,Standard,2025-11-11 16:21:00,user1374@example.com,user_2140,2282.78,STORE15,4,0.05
USR0770,2025-11-03,North,Books,12991.44,Pending,Hyderabad,24,Premium,2025-11-03 23:55:00,user1364@example.com,user_1851,4330.48,STORE17,3,0.0
USR2201,2026-05-08,South,Groceries,19460.64,Pending,Ahmedabad,48,Basic,2026-05-08 03:13:00,user739@example.com,user_1668,3243.44,STORE12,6,0.0
USR0579,2025-03-20,North,Books,10208.56,Pending,Bengaluru,35,Basic,2025-03-20 10:34:00,user644@example.com,user_2862,2552.14,STORE07,4,0.0
USR0488,2026-06-24,South,Books,22174.77,Cancelled,Chennai,39,Standard,2026-06-24 19:03:00,user4730@example.com,user_4281,3890.31,STORE10,6,0.05
USR1353,2025-03-19,North,Books,35094.6,Completed,Kolkata,47,Basic,2025-03-19 19:11:00,user1763@example.com,user_4408,4587.53,STORE07,9,0.15
USR2343,2025-04-10,West,Books,11834.4,Cancelled,Pune,64,Premium,2025-04-10 06:34:00,user533@example.com,user_2116,2958.6,STORE13,5,0.2
USR1277,2025-07-13,East,Electronics,12659.89,Cancelled,Lucknow,41,Standard,2025-07-13 14:47:00,,user_427,1332.62,STORE19,10,0.05
USR0634,2025-04-15,South,Furniture,7356.99,Pending,Mumbai,23,Basic,2025-04-15 23:25:00,user722@example.com,user_1611,908.27,STORE08,9,0.1
USR0802,2025-03-27,West,Electronics,9153.43,Pending,Bengaluru,20,Premium,2025-03-27 01:51:00,user2518@example.com,user_2432,1695.08,STORE01,6,0.1
USR0195,2026-04-06,Central,Groceries,4465.42,Pending,Lucknow,53,Basic,2026-04-06 21:49:00,user2563@example.com,user_2620,2232.71,STORE15,2,0.0
USR1252,2026-02-21,North,Clothing,24738.27,Completed,Jaipur,65,Premium,2026-02-21 19:37:00,user806@example.com,user_1159,3720.04,STORE14,7,0.05
USR1257,2025-10-01,West,Books,1478.28,Cancelled,Mumbai,19,Basic,2025-10-01 03:58:00,user3133@example.com,user_3118,1739.15,STORE20,1,0.15
USR0656,2025-04-06,North,Furniture,1158.35,Cancelled,Mumbai,43,Standard,2025-04-06 04:26:00,user4125@example.com,user_1032,135.48,STORE05,9,0.05
USR1648,2025-03-27,East,Groceries,22913.71,Cancelled,Lucknow,42,Premium,2025-03-27 00:33:00,user1586@example.com,user_2220,3182.46,STORE16,8,0.1
USR2330,2025-03-30,East,Furniture,3367.34,Cancelled,Chennai,49,Premium,2025-03-30 04:35:00,user3735@example.com,user_403,3741.49,STORE07,1,0.1
USR1095,2025-06-11,Central,Clothing,655.82,Cancelled,Ahmedabad,65,Premium,2025-06-11 08:51:00,user1568@example.com,user_4559,771.55,STORE15,1,0.15
USR1210,2025-05-06,North,Furniture,4599.0,Cancelled,Pune,39,Standard,2025-05-06 16:56:00,user189@example.com,user_1208,766.5,STORE17,6,0.0
USR1180,2026-02-14,Central,Electronics,902.16,Completed,Delhi,34,Premium,2026-02-14 13:50:00,user2938@example.com,user_2462,128.88,STORE16,7,0.0
USR1398,2025-09-27,West,Books,12786.03,Completed,Hyderabad,23,Standard,2025-09-27 16:46:00,user4788@example.com,user_4138,2283.22,STORE11,7,0.2
USR0145,2026-03-23,West,Groceries,9457.77,Pending,Chennai,45,Premium,2026-03-23 07:32:00,user4579@example.com,user_4032,1991.11,STORE17,5,0.05
USR1424,2026-06-05,South,Books,31534.25,Cancelled,Bengaluru,22,Premium,2026-06-05 12:42:00,user430@example.com,user_3414,4637.39,STORE05,8,0.15
USR0401,2025-05-22,East,Books,4224.56,Pending,Pune,35,Basic,2025-05-22 18:17:00,user3664@example.com,user_653,4224.56,STORE19,1,0.0
USR1349,2025-01-16,West,Clothing,1055.34,Cancelled,Lucknow,38,Standard,2025-01-16 07:35:00,user1381@example.com,user_4666,1110.88,STORE10,1,0.05
USR1883,2025-11-12,Central,Electronics,744.16,Pending,Bengaluru,37,Basic,2025-11-12 04:35:00,user1961@example.com,user_4822,413.42,STORE12,2,0.1
USR0881,2025-04-06,West,Books,28492.76,Pending,Bengaluru,26,Standard,2025-04-06 23:25:00,user4043@example.com,user_65,4788.7,STORE18,7,0.15
USR2166,2025-09-19,South,Clothing,33120.14,Pending,Delhi,55,Premium,2025-09-19 11:49:00,user4382@example.com,user_1521,4329.43,STORE06,9,0.15
USR0454,2026-06-23,Central,Furniture,40822.65,Completed,Bengaluru,41,Premium,2026-06-23 01:27:00,user4178@example.com,user_4213,4535.85,STORE11,9,0.0
USR1987,2026-03-14,South,Groceries,11471.3,Cancelled,Pune,57,Basic,2026-03-14 08:20:00,user4520@example.com,user_1793,2699.13,STORE16,5,0.15
USR2355,2025-10-03,South,Clothing,33152.67,Completed,Mumbai,32,Basic,2025-10-03 20:12:00,user665@example.com,user_3913,3683.63,STORE11,10,0.1
USR0650,2025-12-19,Central,Books,16484.21,Pending,Hyderabad,52,Standard,2025-12-19 14:17:00,user713@example.com,user_528,3434.21,STORE10,6,0.2
USR1818,2026-06-24,North,Electronics,4996.9,Cancelled,Mumbai,57,Standard,2026-06-24 15:27:00,user2107@example.com,user_2742,1959.57,STORE08,3,0.15
USR0295,2025-10-02,North,Groceries,16658.95,Pending,Mumbai,57,Basic,2025-10-02 14:33:00,user4906@example.com,user_3497,3084.99,STORE08,6,0.1
USR0847,2025-01-09,North,Books,3657.52,Completed,Pune,25,Basic,2025-01-09 06:53:00,user309@example.com,user_704,4571.9,STORE11,1,0.2
USR1151,2026-05-02,East,Furniture,9343.53,Cancelled,Hyderabad,52,Standard,2026-05-02 06:19:00,user4917@example.com,user_1372,3278.43,STORE16,3,0.05
USR2130,2026-01-26,North,Groceries,1664.43,Cancelled,Pune,23,Standard,2026-01-26 16:02:00,user2250@example.com,user_67,2080.54,STORE07,1,0.2
USR0295,2025-07-21,North,Furniture,40990.05,Pending,Bengaluru,41,Standard,2025-07-21 12:25:00,user3982@example.com,user_855,4554.45,STORE12,9,0.0
USR1414,2025-12-01,East,Books,9401.07,Completed,Kolkata,20,Standard,2025-12-01 13:31:00,user2190@example.com,user_3301,1343.01,STORE05,7,0.0
USR1619,2026-05-23,North,Books,4123.15,Cancelled,Mumbai,24,Standard,2026-05-23 22:09:00,user4348@example.com,user_2860,723.36,STORE14,6,0.05
USR1493,2026-04-01,West,Furniture,8897.98,Completed,Chennai,38,Standard,2026-04-01 20:53:00,user1782@example.com,user_4564,3707.49,STORE08,3,0.2
USR1311,2025-01-21,Central,Furniture,24366.31,Completed,Delhi,42,Premium,2025-01-21 13:16:00,user1783@example.com,,3384.21,STORE12,8,0.1
USR1182,2026-02-12,South,Electronics,19558.1,Pending,Jaipur,57,Premium,2026-02-12 15:53:00,user2814@example.com,user_674,2414.58,STORE19,9,0.1
USR1980,2025-04-13,North,Clothing,5194.16,Completed,Delhi,54,Standard,2025-04-13 22:17:00,user2449@example.com,user_787,3055.39,STORE10,2,0.15
USR1129,2025-06-19,Central,Books,2938.13,Completed,Jaipur,61,Premium,2025-06-19 16:49:00,user2756@example.com,user_4673,1728.31,STORE16,2,0.15
USR1554,2025-10-06,North,Books,14035.64,Completed,Ahmedabad,19,Basic,2025-10-06 10:19:00,user2158@example.com,user_1723,2227.88,STORE10,7,0.1
USR1929,2025-08-16,South,Electronics,27556.2,Pending,Kolkata,54,Premium,2025-08-16 04:46:00,user22@example.com,user_4770,4920.75,STORE09,7,0.2
USR0462,2025-02-25,North,Furniture,8856.14,Pending,Lucknow,47,Basic,2025-02-25 03:03:00,user392@example.com,user_900,2460.04,STORE04,4,0.1
USR0937,2025-12-08,North,Books,21998.48,Pending,Bengaluru,60,Premium,2025-12-08 21:16:00,user4396@example.com,user_3963,3235.07,STORE05,8,0.15
USR2050,2025-06-27,North,Groceries,9151.29,Pending,Mumbai,32,Basic,2025-06-27 08:41:00,user3997@example.com,user_2532,1794.37,STORE04,6,0.15
USR0877,2026-02-07,Central,Clothing,13735.01,Completed,Bengaluru,27,Standard,2026-02-07 11:23:00,user2864@example.com,user_4528,2693.14,STORE01,6,0.15
USR1999,2025-12-19,North,Books,22100.58,Completed,Kolkata,43,Premium,2025-12-19 04:50:00,user4350@example.com,user_2151,2455.62,STORE04,10,0.1
USR1237,2025-07-18,South,Electronics,7912.36,Pending,Pune,47,Premium,2025-07-18 08:25:00,user4858@example.com,user_3643,2082.2,STORE04,4,0.05
USR2004,2025-09-18,East,Clothing,23431.62,Completed,Jaipur,40,Standard,2025-09-18 10:36:00,user2786@example.com,user_342,3661.19,STORE17,8,0.2
USR1649,2025-08-10,West,Electronics,11347.2,Pending,Pune,30,Standard,2025-08-10 12:06:00,user159@example.com,user_638,2521.6,STORE15,5,0.1
